0 0.0571581488318 0.0577719900556
1 0.0312387360327 0.054457203741
2 0.0257555732745 0.0419083698354
3 0.0201413388966 0.0389487391973
4 0.0149530872828 0.027346987096
5 0.013467608926 0.0184680951817
6 0.0163730298297 0.012193678229
7 0.0234727425644 0.0152716940926
8 0.0362849933918 0.0245057416834
9 0.0439636057803 0.0239138155558
10 0.041320328116 0.0301882325086
11 0.0433628608566 0.0351604119806
12 0.0580428822649 0.0383568130697
13 0.0484855766605 0.0366994199124
14 0.0502659661617 0.0449863856991
15 0.0520791235678 0.0510240322008
16 0.0484855766605 0.052207884456
17 0.0495778401582 0.0483011720137
18 0.0532041549703 0.0484195572393
19 0.0547114785971 0.0545755889665
20 0.0567649339727 0.0581271457322
21 0.0571472261968 0.0565881378004
22 0.0564591001933 0.0675979637741
23 0.0472840868131 0.0629809399787
